0,0,1
0.0,0.012292292292292244,4274.603245840095
0.025,0.038413413413413366,4264.152650208424
0.05,0.06299799799799795,4254.340371358528
0.075,0.08758258258258253,4244.550671629063
0.1,0.11216716716716713,4234.783499063019
0.125,0.1367517517517517,4225.038801822943
0.15,0.16133633633633626,4215.316528190668
0.175,0.18745745745745737,4205.011371361772
0.2,0.2135785785785785,4194.730914687471
0.225,0.2381631631631631,4185.078382798591
0.25,0.2627477477477477,4175.448062435015
0.275,0.2873323323323323,4165.839902485613
0.3,0.3119169169169168,4156.25385195686
0.325,0.33650150150150143,4146.6898599725755
0.35,0.36262262262262257,4136.552474311966
0.375,0.3887437437437437,4126.43938667973
0.4,0.4133283283283283,4116.9440010214985
0.425,0.4379129129129128,4107.470465278012
0.45,0.4624974974974974,4098.018729170241
0.475,0.487082082082082,4088.5887425348537
0.5,0.5116666666666666,4079.1804553239494
0.525,0.5362512512512512,4069.7938176047933
0.55,0.5623723723723724,4059.8444191975304
0.575,0.5884934934934934,4049.9188682370245
0.6,0.613078078078078,4040.599564611096
0.625,0.6376626626626626,4031.3017057160127
0.65,0.6622472472472472,4022.0252422051162
0.675,0.6868318318318317,4012.770124845303
0.7,0.7114164164164163,4003.5363045167574
0.725,0.7375375375375375,3993.7488854196836
0.75,0.7636586586586586,3983.9849255254935
0.775,0.7882432432432431,3974.8173430701304
0.8,0.8128278278278277,3965.670856218703
0.825,0.8374124124124123,3956.5454164279345
0.85,0.861996996996997,3947.440975266248
0.875,0.8865815815815815,3938.3574844135164
0.9,0.9127027027027026,3928.7294075529257
0.925,0.9388238238238237,3919.1244079720764
0.95,0.9634084084084082,3910.1060766192863
0.975,0.9879929929929929,3901.108497427419
1.0,1.0125775775775774,3892.1316226434947
1.025,1.037162162162162,3883.175404624421
1.05,1.0617467467467465,3874.2397958367355
1.075,1.0863313313313312,3865.3247488563566
1.1,1.1124524524524524,3855.8752146481443
1.125,1.1385735735735736,3846.448329775569
1.15,1.163158158158158,3837.5972339801056
1.175,1.1877427427427427,3828.7665055183643
1.2,1.2123273273273272,3819.956097522897
1.225,1.2369119119119119,3811.1659632341007
1.25,1.2614964964964963,3802.3960559999737
1.275,1.2876176176176175,3793.1003631568374
1.3,1.3137387387387385,3783.826950911087
1.325,1.3383233233233232,3775.1199537166317
1.35,1.3629079079079078,3766.4329922693523
1.375,1.3874924924924923,3757.7660204648155
1.4,1.412077077077077,3749.1189923046804
1.425,1.4366616616616614,3740.491861896453
1.45,1.461246246246246,3731.884583453243
1.475,1.487367367367367,3722.761269547245
1.5,1.5134884884884883,3713.659823068172
1.525,1.538073073073073,3705.1142880635043
1.55,1.5626576576576574,3696.588417263959
1.575,1.587242242242242,3688.082165420063
1.6,1.6118268268268265,3679.595487386465
1.625,1.6364114114114112,3671.1283381217004
1.65,1.6625325325325322,3662.1535546124796
1.675,1.6886536536536534,3653.2002825216523
1.7,1.713238238238238,3644.7938714929874
1.725,1.7378228228228227,3636.4068045300505
1.75,1.7624074074074072,3628.0390371200433
1.775,1.7869919919919917,3619.690524852596
1.8,1.8115765765765763,3611.361223419533
1.825,1.8376976976976975,3602.532552185891
1.85,1.8638188188188187,3593.7250421580384
1.875,1.8884034034034034,3585.455490123641
1.9,1.9129879879879876,3577.204967227547
1.925,1.9375725725725723,3568.9734296816396
1.95,1.962157157157157,3560.760833798564
1.975,1.9867417417417415,3552.5671359914945
2.0,2.0113263263263264,3544.3922927739045
2.025,2.0374474474474473,3535.7273400483155
2.05,2.0635685685685683,3527.0831561160057
2.075,2.088153153153153,3518.9669543067457
2.1,2.1127377377377377,3510.869428760248
2.125,2.1373223223223223,3502.7905365004017
2.15,2.1619069069069066,3494.730234649988
2.175,2.1864914914914912,3486.6884804304545
2.2,2.212612612612612,3478.164595838622
2.225,2.238733733733733,3469.6611419176343
2.25,2.2633183183183183,3461.6770744060077
2.275,2.2879029029029025,3453.7113791017587
2.3,2.3124874874874872,3445.764013728441
2.325,2.337072072072072,3437.834936106891
2.35,2.361656656656656,3429.924104155003
2.375,2.3862412412412413,3422.0314758875074
2.4,2.4123623623623622,3413.6656578530606
2.425,2.438483483483483,3405.319891623958
2.45,2.463068068068068,3397.4838803244843
2.475,2.4876526526526526,3389.6659005389474
2.5,2.512237237237237,3381.865910774874
2.525,2.5368218218218215,3374.0838696352675
2.55,2.561406406406406,3366.319735818393
2.575,2.587527527527527,3358.090115911604
2.6,2.613648648648648,3349.8802213605113
2.625,2.6382332332332328,3342.171782769755
2.65,2.6628178178178175,3334.481082134263
2.675,2.687402402402402,3326.808078637072
2.7,2.711986986986987,3319.1527315551425
2.725,2.7365715715715715,3311.515000259143
2.75,2.7626926926926925,3303.419361132
2.775,2.7888138138138134,3295.34312622561
2.8,2.813398398398398,3287.7601834200714
2.825,2.837982982982983,3280.1946897903517
2.85,2.8625675675675675,3272.646605184
2.875,2.8871521521521517,3265.1158895409603
2.9,2.9117367367367364,3257.6025028933605
2.925,2.936321321321321,3250.1064053652976
2.95,2.962442442442442,3242.160891429654
2.975,2.9885635635635635,3234.2344218837084
3.0,3.0131481481481477,3226.7920968506432
3.025,3.0377327327327324,3219.3668974166144
3.05,3.0607807807807808,3212.42112492654
